id_venta,fecha_venta,hora_venta,producto,categoria_producto,cantidad,precio_unitario,total_venta,local,canal_venta,cliente_frecuente,medio_pago,estado_inventario,margen_utilidad_porcentual,formalizado,tipo_turno,aporte_social,latitud,longitud
5316,2025-05-24,09:30,Latte,Bebida Caliente,4,6500,26000,Chapinero,Presencial,Si,Tarjeta Debito,"10 kg cafe, 3 litros leche",32.34,No,Noche,2.0,4.645,-74.057
5317,2023-12-31,16:30,Cafe Americano,Bebida Caliente,4,5000,20000,Chapinero,Presencial,No,Efectivo,"5 kg cafe, 10 litros leche",59.96,No,Manana,0.0,4.645,-74.057
5318,2024-08-05,08:15,Cafe Americano,Bebida Caliente,4,5000,20000,Chapinero,Presencial,No,Efectivo,"2 kg cafe, 4 litros leche",57.68,Si,Tarde,0.0,4.645,-74.057
5319,2023-03-05,18:15,Capuchino,Bebida Caliente,4,6000,24000,Usaquen,Presencial,No,Efectivo,"17 kg cafe, 1 litros leche",49.57,Si,Manana,2.0,4.702,-74.03
5320,2023-02-16,17:15,Te Chai,Bebida Caliente,4,5500,22000,Chapinero,Presencial,Si,Tarjeta Debito,"19 kg cafe, 2 litros leche",27.67,Si,Tarde,0.0,4.645,-74.057
5321,2025-05-02,16:00,Cafe Americano,Bebida Caliente,3,5000,15000,Suba,Presencial,No,Efectivo,"10 kg cafe, 8 litros leche",26.3,Si,Tarde,2.0,4.755,-74.09
5322,2024-03-20,14:00,Te Chai,Bebida Caliente,1,5500,5500,Chapinero,Presencial,No,Tarjeta Credito,"11 kg cafe, 10 litros leche",36.33,Si,Manana,0.0,4.645,-74.057
5323,2024-11-24,11:15,Capuchino,Bebida Caliente,3,6000,18000,Suba,Presencial,Si,Efectivo,"3 kg cafe, 10 litros leche",58.67,Si,Manana,0.5,4.755,-74.09
5324,2024-08-08,07:45,Cafe Americano,Bebida Caliente,4,5000,20000,Engativa,Presencial,Si,Nequi,"10 kg cafe, 6 litros leche",20.07,Si,Tarde,0.0,4.7,-74.1
5325,2024-08-03,07:30,Muffin,Panaderia,3,4200,12600,Fontibon,Presencial,No,Efectivo,"8 kg cafe, 4 litros leche",41.35,Si,Tarde,0.0,4.68,-74.15
5326,2025-01-24,06:30,Cafe Americano,Bebida Caliente,2,5000,10000,Engativa,Online,No,Efectivo,"7 kg cafe, 10 litros leche",32.44,Si,Manana,0.0,4.7,-74.1
5327,2025-05-07,10:00,Te Chai,Bebida Caliente,2,5500,11000,Suba,Presencial,Si,Efectivo,"15 kg cafe, 5 litros leche",34.85,Si,Tarde,0.0,4.755,-74.09
5328,2024-01-23,17:15,Capuchino,Bebida Caliente,2,6000,12000,Usaquen,Presencial,No,Efectivo,"18 kg cafe, 7 litros leche",51.59,Si,Tarde,0.0,4.702,-74.03
5329,2023-05-30,14:15,Cafe Americano,Bebida Caliente,1,5000,5000,Usaquen,Presencial,No,Nequi,"11 kg cafe, 8 litros leche",32.43,Si,Manana,0.0,4.702,-74.03
5330,2023-09-10,06:45,Capuchino,Bebida Caliente,1,6000,6000,Usaquen,Online,No,Tarjeta Credito,"4 kg cafe, 2 litros leche",50.38,Si,Manana,2.0,4.702,-74.03
5331,2024-05-31,06:15,Sandwich,Otros,3,7000,21000,Suba,Presencial,Si,Efectivo,"7 kg cafe, 4 litros leche",36.52,Si,Manana,0.0,4.755,-74.09
5332,2023-07-25,13:45,Cafe Americano,Bebida Caliente,1,5000,5000,Suba,Presencial,No,Tarjeta Credito,"9 kg cafe, 8 litros leche",57.35,Si,Tarde,0.0,4.755,-74.09
5333,2024-03-21,16:45,Croissant,Panaderia,4,4000,16000,Chapinero,Online,Si,Efectivo,"11 kg cafe, 7 litros leche",30.74,Si,Tarde,0.0,4.645,-74.057
5334,2023-09-10,16:45,Cafe Americano,Bebida Caliente,3,5000,15000,Suba,Online,Si,Tarjeta Credito,"10 kg cafe, 6 litros leche",42.19,Si,Manana,0.0,4.755,-74.09
5335,2024-05-08,16:15,Agua,Bebida Fria,1,3000,3000,Chapinero,Presencial,Si,Efectivo,"15 kg cafe, 5 litros leche",33.35,Si,Noche,1.0,4.645,-74.057
5336,2024-05-23,07:15,Croissant,Panaderia,1,4000,4000,Chapinero,Online,Si,Tarjeta Credito,"1 kg cafe, 3 litros leche",35.86,Si,Noche,0.0,4.645,-74.057
5337,2023-06-30,12:30,Cafe Americano,Bebida Caliente,1,5000,5000,Usaquen,Presencial,Si,Tarjeta Debito,"2 kg cafe, 9 litros leche",57.21,Si,Manana,0.0,4.702,-74.03
5338,2024-10-19,13:00,Cafe Americano,Bebida Caliente,2,5000,10000,Suba,Presencial,Si,Tarjeta Credito,"13 kg cafe, 6 litros leche",54.59,Si,Manana,0.0,4.755,-74.09
5339,2025-03-15,06:45,Latte,Bebida Caliente,3,6500,19500,Engativa,Presencial,No,Tarjeta Credito,"20 kg cafe, 8 litros leche",48.01,Si,Tarde,0.0,4.7,-74.1
5340,2024-11-26,08:15,Capuchino,Bebida Caliente,4,6000,24000,Usaquen,Presencial,Si,Efectivo,"3 kg cafe, 6 litros leche",56.6,Si,Noche,1.0,4.702,-74.03
5341,2024-09-14,16:30,Latte,Bebida Caliente,4,6500,26000,Usaquen,Online,No,Efectivo,"10 kg cafe, 6 litros leche",51.92,Si,Tarde,0.0,4.702,-74.03
5342,2024-12-31,13:00,Latte,Bebida Caliente,4,6500,26000,Suba,Online,No,Efectivo,"19 kg cafe, 1 litros leche",54.45,Si,Manana,0.0,4.755,-74.09
5343,2024-11-01,14:30,Sandwich,Otros,2,7000,14000,Chapinero,Online,Si,Tarjeta Debito,"3 kg cafe, 9 litros leche",56.23,Si,Noche,0.0,4.645,-74.057
5344,2023-11-03,20:15,Cafe Americano,Bebida Caliente,3,5000,15000,Fontibon,Presencial,No,Nequi,"7 kg cafe, 3 litros leche",36.09,Si,Tarde,0.0,4.68,-74.15
5345,2024-02-17,06:15,Latte,Bebida Caliente,1,6500,6500,Chapinero,Presencial,No,Tarjeta Debito,"7 kg cafe, 10 litros leche",54.93,Si,Tarde,0.5,4.645,-74.057
5346,2024-09-22,20:45,Capuchino,Bebida Caliente,2,6000,12000,Engativa,Online,No,Tarjeta Debito,"14 kg cafe, 8 litros leche",32.84,No,Manana,1.0,4.7,-74.1
5347,2024-06-04,17:30,Te Chai,Bebida Caliente,2,5500,11000,Engativa,Presencial,No,Efectivo,"4 kg cafe, 9 litros leche",34.03,Si,Manana,0.0,4.7,-74.1
5348,2023-07-21,08:45,Latte,Bebida Caliente,1,6500,6500,Suba,Online,Si,Tarjeta Credito,"9 kg cafe, 7 litros leche",54.13,Si,Noche,0.0,4.755,-74.09
5349,2024-10-31,12:45,Te Chai,Bebida Caliente,1,5500,5500,Engativa,Presencial,No,Tarjeta Credito,"14 kg cafe, 1 litros leche",20.94,Si,Tarde,0.0,4.7,-74.1
5350,2023-11-17,10:15,Latte,Bebida Caliente,3,6500,19500,Fontibon,Presencial,Si,Tarjeta Debito,"12 kg cafe, 3 litros leche",58.02,Si,Tarde,0.5,4.68,-74.15
5351,2025-05-13,13:00,Capuchino,Bebida Caliente,1,6000,6000,Chapinero,Presencial,Si,Tarjeta Debito,"18 kg cafe, 4 litros leche",37.15,Si,Tarde,0.0,4.645,-74.057
5352,2024-11-04,11:00,Latte,Bebida Caliente,2,6500,13000,Usaquen,Online,No,Tarjeta Credito,"8 kg cafe, 2 litros leche",54.09,Si,Tarde,0.0,4.702,-74.03
5353,2025-02-09,16:45,Cafe Americano,Bebida Caliente,2,5000,10000,Usaquen,Presencial,Si,Nequi,"3 kg cafe, 9 litros leche",35.62,Si,Noche,0.0,4.702,-74.03
5354,2024-04-20,10:15,Croissant,Panaderia,3,4000,12000,Suba,Presencial,No,Tarjeta Credito,"4 kg cafe, 1 litros leche",56.95,Si,Manana,0.0,4.755,-74.09
5355,2025-02-03,19:45,Cafe Americano,Bebida Caliente,4,5000,20000,Suba,Presencial,No,Tarjeta Credito,"6 kg cafe, 3 litros leche",46.27,Si,Noche,0.0,4.755,-74.09
5356,2023-12-05,16:30,Croissant,Panaderia,2,4000,8000,Chapinero,Presencial,No,Tarjeta Debito,"20 kg cafe, 7 litros leche",27.43,Si,Tarde,0.0,4.645,-74.057
5357,2024-12-09,07:45,Capuchino,Bebida Caliente,1,6000,6000,Usaquen,Presencial,No,Efectivo,"18 kg cafe, 9 litros leche",22.78,No,Noche,0.0,4.702,-74.03
5358,2023-12-01,07:45,Muffin,Panaderia,2,4200,8400,Usaquen,Presencial,No,Nequi,"13 kg cafe, 4 litros leche",47.21,Si,Noche,0.0,4.702,-74.03
5359,2024-03-22,06:15,Te Chai,Bebida Caliente,4,5500,22000,Usaquen,Presencial,Si,Nequi,"12 kg cafe, 1 litros leche",48.25,Si,Noche,0.0,4.702,-74.03
5360,2024-08-02,09:15,Capuchino,Bebida Caliente,3,6000,18000,Engativa,Presencial,No,Tarjeta Credito,"3 kg cafe, 1 litros leche",34.59,Si,Manana,0.0,4.7,-74.1
5361,2024-05-13,19:45,Cafe Americano,Bebida Caliente,4,5000,20000,Engativa,Presencial,No,Nequi,"15 kg cafe, 6 litros leche",53.54,Si,Noche,0.0,4.7,-74.1
5362,2024-09-02,12:00,Capuchino,Bebida Caliente,3,6000,18000,Engativa,Presencial,Si,Tarjeta Credito,"8 kg cafe, 6 litros leche",33.7,Si,Manana,0.0,4.7,-74.1
5363,2025-04-06,08:45,Latte,Bebida Caliente,4,6500,26000,Fontibon,Presencial,No,Tarjeta Debito,"1 kg cafe, 8 litros leche",59.44,Si,Manana,0.0,4.68,-74.15
5364,2023-11-29,12:30,Latte,Bebida Caliente,1,6500,6500,Suba,Presencial,No,Nequi,"6 kg cafe, 1 litros leche",43.11,Si,Tarde,0.0,4.755,-74.09
5365,2025-05-10,17:45,Croissant,Panaderia,1,4000,4000,Fontibon,Online,No,Tarjeta Credito,"3 kg cafe, 8 litros leche",23.53,Si,Tarde,0.0,4.68,-74.15
5366,2023-03-18,09:15,Capuchino,Bebida Caliente,3,6000,18000,Suba,Presencial,No,Efectivo,"8 kg cafe, 7 litros leche",27.18,Si,Manana,0.0,4.755,-74.09
5367,2024-08-17,06:15,Capuchino,Bebida Caliente,4,6000,24000,Suba,Presencial,No,Nequi,"1 kg cafe, 7 litros leche",29.32,Si,Tarde,0.0,4.755,-74.09
5368,2023-04-07,07:45,Capuchino,Bebida Caliente,1,6000,6000,Engativa,Online,Si,Nequi,"6 kg cafe, 1 litros leche",49.33,Si,Manana,0.0,4.7,-74.1
5369,2023-04-21,18:15,Sandwich,Otros,3,7000,21000,Engativa,Presencial,No,Tarjeta Debito,"11 kg cafe, 4 litros leche",38.59,Si,Noche,0.0,4.7,-74.1
5370,2024-12-16,12:15,Capuchino,Bebida Caliente,3,6000,18000,Engativa,Presencial,No,Efectivo,"13 kg cafe, 3 litros leche",51.5,Si,Manana,0.0,4.7,-74.1
5371,2023-11-16,20:15,Te Chai,Bebida Caliente,1,5500,5500,Fontibon,Online,Si,Nequi,"18 kg cafe, 7 litros leche",33.64,Si,Tarde,0.0,4.68,-74.15
5372,2023-07-01,16:15,Capuchino,Bebida Caliente,4,6000,24000,Usaquen,Presencial,Si,Nequi,"1 kg cafe, 5 litros leche",33.82,Si,Manana,0.0,4.702,-74.03
5373,2024-08-01,20:00,Te Chai,Bebida Caliente,3,5500,16500,Suba,Presencial,No,Tarjeta Debito,"19 kg cafe, 3 litros leche",28.31,Si,Noche,0.0,4.755,-74.09
5374,2025-05-04,15:15,Cafe Americano,Bebida Caliente,2,5000,10000,Engativa,Presencial,No,Tarjeta Debito,"16 kg cafe, 9 litros leche",40.2,Si,Noche,0.0,4.7,-74.1
5375,2024-04-17,16:00,Cafe Americano,Bebida Caliente,4,5000,20000,Suba,Presencial,Si,Nequi,"10 kg cafe, 6 litros leche",38.82,Si,Tarde,0.0,4.755,-74.09
5376,2023-04-06,11:15,Muffin,Panaderia,2,4200,8400,Engativa,Presencial,No,Efectivo,"7 kg cafe, 2 litros leche",32.65,Si,Noche,0.5,4.7,-74.1
5377,2024-10-23,09:00,Capuchino,Bebida Caliente,2,6000,12000,Chapinero,Online,No,Efectivo,"20 kg cafe, 5 litros leche",49.21,Si,Tarde,0.0,4.645,-74.057
5378,2024-05-18,08:15,Latte,Bebida Caliente,1,6500,6500,Chapinero,Online,Si,Tarjeta Debito,"7 kg cafe, 8 litros leche",55.28,Si,Manana,0.0,4.645,-74.057
5379,2024-12-29,14:00,Cafe Americano,Bebida Caliente,1,5000,5000,Suba,Online,No,Efectivo,"3 kg cafe, 1 litros leche",23.32,Si,Manana,0.0,4.755,-74.09
5380,2023-04-06,20:30,Capuchino,Bebida Caliente,3,6000,18000,Fontibon,Online,No,Tarjeta Credito,"15 kg cafe, 9 litros leche",41.75,Si,Manana,0.0,4.68,-74.15
5381,2024-07-17,10:45,Capuchino,Bebida Caliente,1,6000,6000,Chapinero,Online,No,Nequi,"8 kg cafe, 5 litros leche",54.1,Si,Tarde,0.0,4.645,-74.057
5382,2025-02-01,17:15,Latte,Bebida Caliente,4,6500,26000,Chapinero,Presencial,No,Efectivo,"6 kg cafe, 6 litros leche",21.25,Si,Tarde,0.5,4.645,-74.057
5383,2024-06-11,16:45,Croissant,Panaderia,3,4000,12000,Engativa,Presencial,No,Tarjeta Debito,"13 kg cafe, 2 litros leche",20.88,Si,Noche,0.0,4.7,-74.1
5384,2023-12-15,15:00,Capuchino,Bebida Caliente,3,6000,18000,Fontibon,Presencial,Si,Efectivo,"2 kg cafe, 9 litros leche",26.24,Si,Noche,0.0,4.68,-74.15
5385,2023-02-14,09:00,Muffin,Panaderia,4,4200,16800,Chapinero,Presencial,No,Tarjeta Debito,"18 kg cafe, 9 litros leche",30.51,Si,Tarde,0.0,4.645,-74.057
5386,2023-06-09,10:00,Latte,Bebida Caliente,3,6500,19500,Chapinero,Presencial,Si,Tarjeta Credito,"9 kg cafe, 1 litros leche",54.36,Si,Manana,0.0,4.645,-74.057
5387,2024-04-03,09:45,Capuchino,Bebida Caliente,2,6000,12000,Engativa,Presencial,No,Tarjeta Debito,"13 kg cafe, 4 litros leche",48.37,Si,Manana,0.0,4.7,-74.1
5388,2024-04-19,17:45,Agua,Bebida Fria,2,3000,6000,Usaquen,Presencial,Si,Nequi,"5 kg cafe, 3 litros leche",40.21,Si,Tarde,0.0,4.702,-74.03
5389,2023-11-29,15:30,Muffin,Panaderia,4,4200,16800,Fontibon,Presencial,No,Efectivo,"18 kg cafe, 9 litros leche",38.44,Si,Manana,2.0,4.68,-74.15
5390,2023-05-31,13:15,Agua,Bebida Fria,2,3000,6000,Suba,Presencial,No,Nequi,"14 kg cafe, 6 litros leche",41.29,Si,Noche,0.0,4.755,-74.09
5391,2023-05-07,12:00,Cafe Americano,Bebida Caliente,3,5000,15000,Usaquen,Presencial,Si,Tarjeta Debito,"9 kg cafe, 4 litros leche",55.88,Si,Tarde,0.0,4.702,-74.03
5392,2025-02-21,08:30,Te Chai,Bebida Caliente,4,5500,22000,Chapinero,Online,No,Tarjeta Credito,"20 kg cafe, 5 litros leche",22.33,Si,Tarde,0.0,4.645,-74.057
5393,2023-12-08,11:15,Croissant,Panaderia,2,4000,8000,Chapinero,Online,No,Tarjeta Debito,"3 kg cafe, 9 litros leche",29.92,Si,Tarde,0.0,4.645,-74.057
5394,2024-08-08,13:30,Capuchino,Bebida Caliente,2,6000,12000,Engativa,Online,No,Nequi,"10 kg cafe, 3 litros leche",54.62,Si,Manana,0.0,4.7,-74.1
5395,2024-08-13,14:30,Cafe Americano,Bebida Caliente,3,5000,15000,Usaquen,Presencial,No,Efectivo,"2 kg cafe, 9 litros leche",54.56,Si,Noche,0.5,4.702,-74.03
5396,2023-09-05,10:00,Capuchino,Bebida Caliente,3,6000,18000,Engativa,Presencial,No,Efectivo,"12 kg cafe, 3 litros leche",58.95,Si,Noche,0.0,4.7,-74.1
5397,2024-04-10,20:30,Cafe Americano,Bebida Caliente,4,5000,20000,Chapinero,Presencial,Si,Efectivo,"1 kg cafe, 5 litros leche",40.56,Si,Noche,0.0,4.645,-74.057
5398,2023-01-02,20:30,Muffin,Panaderia,3,4200,12600,Fontibon,Presencial,Si,Nequi,"10 kg cafe, 5 litros leche",30.92,Si,Manana,0.0,4.68,-74.15
5399,2024-06-24,10:30,Cafe Americano,Bebida Caliente,2,5000,10000,Suba,Presencial,No,Tarjeta Credito,"17 kg cafe, 7 litros leche",30.88,Si,Noche,0.0,4.755,-74.09
5400,2023-12-31,17:00,Agua,Bebida Fria,3,3000,9000,Engativa,Presencial,No,Efectivo,"4 kg cafe, 10 litros leche",49.23,Si,Manana,0.0,4.7,-74.1
5401,2024-12-28,11:45,Capuchino,Bebida Caliente,2,6000,12000,Usaquen,Presencial,Si,Tarjeta Debito,"4 kg cafe, 3 litros leche",55.27,Si,Noche,0.0,4.702,-74.03
5402,2024-03-14,17:30,Cafe Americano,Bebida Caliente,4,5000,20000,Suba,Presencial,Si,Nequi,"16 kg cafe, 7 litros leche",20.31,Si,Manana,0.0,4.755,-74.09
5403,2023-10-21,18:00,Capuchino,Bebida Caliente,2,6000,12000,Engativa,Presencial,No,Tarjeta Credito,"12 kg cafe, 5 litros leche",35.52,Si,Manana,2.0,4.7,-74.1
5404,2024-07-24,07:00,Cafe Americano,Bebida Caliente,3,5000,15000,Fontibon,Online,No,Efectivo,"15 kg cafe, 2 litros leche",22.51,Si,Manana,0.0,4.68,-74.15
5405,2025-01-22,18:15,Te Chai,Bebida Caliente,2,5500,11000,Chapinero,Online,Si,Nequi,"4 kg cafe, 4 litros leche",38.28,Si,Manana,0.0,4.645,-74.057
5406,2024-04-29,15:15,Latte,Bebida Caliente,2,6500,13000,Chapinero,Online,No,Nequi,"13 kg cafe, 5 litros leche",35.82,Si,Noche,0.0,4.645,-74.057
5407,2024-11-25,16:45,Capuchino,Bebida Caliente,3,6000,18000,Chapinero,Presencial,No,Efectivo,"8 kg cafe, 6 litros leche",49.5,Si,Tarde,0.0,4.645,-74.057
5408,2023-02-28,14:00,Capuchino,Bebida Caliente,3,6000,18000,Chapinero,Presencial,Si,Tarjeta Credito,"9 kg cafe, 10 litros leche",44.69,Si,Noche,0.0,4.645,-74.057
5409,2024-12-09,20:45,Cafe Americano,Bebida Caliente,1,5000,5000,Suba,Presencial,Si,Nequi,"10 kg cafe, 10 litros leche",39.02,Si,Noche,0.0,4.755,-74.09
5410,2025-03-27,18:15,Latte,Bebida Caliente,4,6500,26000,Engativa,Presencial,Si,Tarjeta Debito,"13 kg cafe, 10 litros leche",24.77,Si,Noche,1.0,4.7,-74.1
5411,2024-09-11,08:45,Muffin,Panaderia,1,4200,4200,Suba,Presencial,No,Nequi,"7 kg cafe, 7 litros leche",38.58,Si,Noche,0.0,4.755,-74.09
5412,2024-03-18,11:45,Latte,Bebida Caliente,4,6500,26000,Engativa,Presencial,No,Tarjeta Debito,"10 kg cafe, 2 litros leche",37.8,Si,Noche,0.0,4.7,-74.1
5413,2024-09-10,19:45,Latte,Bebida Caliente,3,6500,19500,Chapinero,Presencial,Si,Efectivo,"6 kg cafe, 8 litros leche",23.77,Si,Noche,1.0,4.645,-74.057
5414,2023-12-08,20:30,Muffin,Panaderia,1,4200,4200,Usaquen,Presencial,No,Tarjeta Debito,"12 kg cafe, 9 litros leche",55.28,No,Tarde,0.0,4.702,-74.03
5415,2024-06-12,08:45,Croissant,Panaderia,2,4000,8000,Usaquen,Online,Si,Nequi,"19 kg cafe, 3 litros leche",33.25,Si,Manana,0.0,4.702,-74.03
5416,2023-03-14,10:15,Cafe Americano,Bebida Caliente,1,5000,5000,Fontibon,Presencial,No,Efectivo,"16 kg cafe, 7 litros leche",33.25,No,Noche,1.0,4.68,-74.15
5417,2023-02-09,16:15,Latte,Bebida Caliente,2,6500,13000,Chapinero,Presencial,No,Nequi,"19 kg cafe, 2 litros leche",48.88,Si,Noche,0.0,4.645,-74.057
5418,2024-09-27,14:15,Capuchino,Bebida Caliente,3,6000,18000,Chapinero,Online,No,Nequi,"1 kg cafe, 3 litros leche",36.62,Si,Manana,0.0,4.645,-74.057
5419,2023-03-02,14:30,Capuchino,Bebida Caliente,1,6000,6000,Suba,Online,Si,Tarjeta Credito,"10 kg cafe, 10 litros leche",23.4,Si,Tarde,0.0,4.755,-74.09
5420,2025-05-29,17:30,Latte,Bebida Caliente,1,6500,6500,Usaquen,Online,No,Tarjeta Credito,"1 kg cafe, 3 litros leche",53.94,Si,Noche,0.0,4.702,-74.03
5421,2023-11-18,20:15,Te Chai,Bebida Caliente,2,5500,11000,Chapinero,Presencial,No,Efectivo,"8 kg cafe, 4 litros leche",26.54,Si,Tarde,0.0,4.645,-74.057
5422,2023-12-03,13:45,Capuchino,Bebida Caliente,2,6000,12000,Chapinero,Presencial,Si,Tarjeta Credito,"11 kg cafe, 6 litros leche",24.63,Si,Manana,0.0,4.645,-74.057
5423,2024-07-03,20:00,Capuchino,Bebida Caliente,4,6000,24000,Chapinero,Presencial,No,Nequi,"2 kg cafe, 3 litros leche",39.03,Si,Noche,0.0,4.645,-74.057
5424,2025-03-12,11:30,Cafe Americano,Bebida Caliente,4,5000,20000,Fontibon,Presencial,No,Tarjeta Credito,"8 kg cafe, 9 litros leche",45.0,Si,Noche,0.0,4.68,-74.15
5425,2024-02-24,18:45,Cafe Americano,Bebida Caliente,3,5000,15000,Chapinero,Presencial,Si,Efectivo,"13 kg cafe, 10 litros leche",21.11,Si,Tarde,2.0,4.645,-74.057
5426,2023-01-06,18:30,Capuchino,Bebida Caliente,3,6000,18000,Fontibon,Presencial,Si,Tarjeta Debito,"9 kg cafe, 4 litros leche",58.54,Si,Tarde,0.0,4.68,-74.15
5427,2024-09-19,07:00,Sandwich,Otros,1,7000,7000,Engativa,Presencial,No,Nequi,"19 kg cafe, 1 litros leche",58.58,Si,Manana,0.0,4.7,-74.1
5428,2025-02-22,19:00,Agua,Bebida Fria,3,3000,9000,Engativa,Presencial,Si,Tarjeta Credito,"1 kg cafe, 2 litros leche",47.02,Si,Tarde,0.0,4.7,-74.1
5429,2023-08-26,09:30,Capuchino,Bebida Caliente,4,6000,24000,Fontibon,Presencial,Si,Nequi,"19 kg cafe, 10 litros leche",25.57,Si,Manana,0.0,4.68,-74.15
5430,2025-03-01,07:15,Capuchino,Bebida Caliente,1,6000,6000,Usaquen,Online,No,Tarjeta Credito,"13 kg cafe, 2 litros leche",38.35,Si,Manana,1.0,4.702,-74.03
5431,2024-02-02,09:00,Cafe Americano,Bebida Caliente,1,5000,5000,Fontibon,Online,No,Nequi,"6 kg cafe, 9 litros leche",32.52,Si,Tarde,1.0,4.68,-74.15
5432,2023-10-18,17:45,Agua,Bebida Fria,3,3000,9000,Fontibon,Presencial,No,Tarjeta Credito,"3 kg cafe, 3 litros leche",28.23,Si,Tarde,0.0,4.68,-74.15
5433,2023-02-18,14:30,Capuchino,Bebida Caliente,3,6000,18000,Suba,Online,No,Tarjeta Debito,"9 kg cafe, 1 litros leche",38.0,Si,Manana,0.5,4.755,-74.09
5434,2024-11-24,14:30,Cafe Americano,Bebida Caliente,3,5000,15000,Fontibon,Online,Si,Efectivo,"18 kg cafe, 8 litros leche",26.34,Si,Tarde,1.0,4.68,-74.15
5435,2023-04-19,13:30,Capuchino,Bebida Caliente,3,6000,18000,Suba,Presencial,No,Tarjeta Debito,"1 kg cafe, 10 litros leche",42.77,Si,Manana,0.0,4.755,-74.09
5436,2025-05-14,13:45,Capuchino,Bebida Caliente,2,6000,12000,Engativa,Presencial,No,Efectivo,"2 kg cafe, 6 litros leche",41.46,No,Tarde,1.0,4.7,-74.1
5437,2023-01-23,20:30,Latte,Bebida Caliente,4,6500,26000,Usaquen,Presencial,No,Tarjeta Debito,"7 kg cafe, 8 litros leche",31.47,Si,Manana,0.0,4.702,-74.03
5438,2024-08-29,16:00,Cafe Americano,Bebida Caliente,3,5000,15000,Suba,Presencial,Si,Tarjeta Credito,"17 kg cafe, 5 litros leche",56.18,Si,Tarde,0.0,4.755,-74.09
5439,2023-11-17,16:45,Agua,Bebida Fria,3,3000,9000,Chapinero,Online,No,Tarjeta Credito,"6 kg cafe, 7 litros leche",33.57,Si,Manana,0.0,4.645,-74.057
5440,2024-09-23,20:00,Croissant,Panaderia,4,4000,16000,Fontibon,Online,No,Efectivo,"17 kg cafe, 4 litros leche",28.57,Si,Manana,0.0,4.68,-74.15
5441,2024-06-08,19:30,Cafe Americano,Bebida Caliente,4,5000,20000,Engativa,Online,No,Tarjeta Debito,"13 kg cafe, 10 litros leche",29.7,Si,Tarde,0.0,4.7,-74.1
5442,2024-06-27,11:00,Cafe Americano,Bebida Caliente,1,5000,5000,Usaquen,Online,Si,Tarjeta Debito,"3 kg cafe, 1 litros leche",31.41,No,Tarde,0.0,4.702,-74.03
5443,2023-09-18,15:00,Latte,Bebida Caliente,2,6500,13000,Usaquen,Presencial,No,Nequi,"4 kg cafe, 1 litros leche",54.67,Si,Tarde,1.0,4.702,-74.03
5444,2024-04-27,14:00,Cafe Americano,Bebida Caliente,3,5000,15000,Engativa,Online,Si,Efectivo,"11 kg cafe, 5 litros leche",46.56,Si,Tarde,0.0,4.7,-74.1
5445,2024-10-31,14:15,Croissant,Panaderia,3,4000,12000,Chapinero,Presencial,Si,Tarjeta Debito,"4 kg cafe, 10 litros leche",49.99,Si,Manana,0.0,4.645,-74.057
5446,2023-04-21,14:30,Latte,Bebida Caliente,3,6500,19500,Suba,Presencial,Si,Tarjeta Credito,"4 kg cafe, 4 litros leche",53.01,Si,Noche,0.0,4.755,-74.09
5447,2025-02-10,13:00,Capuchino,Bebida Caliente,3,6000,18000,Suba,Presencial,No,Tarjeta Credito,"6 kg cafe, 7 litros leche",52.07,Si,Manana,0.0,4.755,-74.09
5448,2023-02-04,19:45,Agua,Bebida Fria,2,3000,6000,Usaquen,Online,Si,Tarjeta Debito,"2 kg cafe, 6 litros leche",30.2,Si,Noche,0.0,4.702,-74.03
5449,2024-12-29,18:45,Te Chai,Bebida Caliente,1,5500,5500,Usaquen,Online,Si,Tarjeta Credito,"16 kg cafe, 8 litros leche",35.91,Si,Manana,0.0,4.702,-74.03
5450,2024-12-14,20:45,Cafe Americano,Bebida Caliente,3,5000,15000,Chapinero,Presencial,Si,Efectivo,"18 kg cafe, 9 litros leche",56.03,Si,Tarde,0.0,4.645,-74.057
5451,2023-04-19,09:30,Latte,Bebida Caliente,3,6500,19500,Suba,Presencial,No,Tarjeta Credito,"8 kg cafe, 10 litros leche",52.09,Si,Manana,0.0,4.755,-74.09
5452,2024-07-03,11:00,Cafe Americano,Bebida Caliente,4,5000,20000,Engativa,Online,No,Tarjeta Credito,"6 kg cafe, 7 litros leche",25.34,Si,Noche,0.0,4.7,-74.1
5453,2025-03-17,19:15,Te Chai,Bebida Caliente,3,5500,16500,Usaquen,Presencial,No,Nequi,"6 kg cafe, 2 litros leche",53.08,Si,Noche,0.5,4.702,-74.03
5454,2023-03-27,09:30,Capuchino,Bebida Caliente,4,6000,24000,Suba,Presencial,No,Tarjeta Debito,"12 kg cafe, 10 litros leche",49.41,Si,Manana,0.0,4.755,-74.09
5455,2024-07-02,11:00,Te Chai,Bebida Caliente,1,5500,5500,Fontibon,Presencial,Si,Tarjeta Credito,"16 kg cafe, 5 litros leche",23.26,Si,Manana,0.0,4.68,-74.15
5456,2024-09-25,18:00,Muffin,Panaderia,3,4200,12600,Chapinero,Online,Si,Tarjeta Credito,"17 kg cafe, 5 litros leche",41.7,Si,Manana,0.0,4.645,-74.057
5457,2025-05-29,07:45,Sandwich,Otros,4,7000,28000,Usaquen,Presencial,No,Efectivo,"7 kg cafe, 7 litros leche",43.23,Si,Manana,0.0,4.702,-74.03
